query_id,source
111199,other
111200,other
111201,other
111202,other
111203,other
111204,other
111205,other
111206,other
111207,other
111208,other
111209,other
111210,other
111211,other
111212,other
111213,other
111214,other
111215,other
111216,other
111217,other
111218,other
111219,other
111220,other
111221,other
111222,other
111223,other
111224,other
111225,other
111226,other
111227,other
111228,other
111229,other
111230,other
111231,other
111232,other
111233,other
111234,other
111235,other
111236,other
111237,other
111238,other
111239,other
111240,other
111241,other
111242,other
111243,other
111244,other
111245,other
111246,negations
111247,other
111248,other
111249,other
111250,other
111251,other
111252,other
111253,other
111254,other
111255,other
111256,other
111257,other
111258,other
111259,other
111260,other
111261,other
111262,other
111263,other
111264,other
111265,other
111266,other
111267,other
111268,other
111269,other
111270,other
111271,other
111272,other
111273,other
111274,other
111275,other
111276,other
111277,other
111278,other
111279,other
111280,other
111281,other
111282,other
111283,other
111284,other
111285,parse_pattern
111286,parse_pattern
111287,other
111288,negations
111289,other
111290,other
111291,other
111292,other
111293,other
111294,other
111295,other
111296,other
111297,other
111298,other
111299,other
111300,other
111301,parse_pattern
111302,parse_pattern
111303,other
111304,other
111305,other
111306,other
111307,parse_pattern
111308,other
111309,other
111310,other
111311,other
111312,other
111313,other
111314,other
111315,other
111316,other
111317,other
111318,other
111319,other
111320,other
111321,other
111322,other
111323,other
111324,other
111325,other
111326,other
111327,other
111328,other
111329,other
111330,other
111331,other
111332,other
111333,other
111334,other
111335,other
111336,other
111337,other
111338,parse_pattern
111339,other
111340,other
111341,other
111342,other
111343,other
111344,other
111345,other
111346,other
111347,other
111348,other
111349,other
111350,other
111351,other
111352,other
111353,other
111354,other
111355,other
111356,other
111357,other
111358,other
111359,other
111360,other
111361,other
111362,other
111363,other
111364,other
111365,other
111366,other
111367,other
111368,other
111369,other
111370,other
111371,other
111372,other
111373,other
111374,other
111375,other
111376,other
111377,other
111378,other
111379,other
111380,other
111381,other
111382,other
111383,other
111384,other
111385,other
111386,other
111387,other
111388,behavioral
111389,other
111390,other
111391,other
111392,other
111393,other
111394,other
111395,other
111396,other
111397,other
111398,other
111399,other
111400,other
111401,other
111402,other
111403,other
111404,other
111405,other
111406,other
111407,other
111408,other
111409,other
111410,other
111411,other
111412,other
111413,other
111414,other
111415,other
111416,other
111417,other
111418,other
111419,other
111420,other
111421,other
111422,other
111423,negations
111424,other
111425,other
111426,other
111427,negations
111428,other
111429,other
111430,other
111431,negations
111432,other
111433,parse_pattern
111434,other
111435,other
111436,other
111437,other
111438,other
111439,other
111440,other
111441,other
111442,other
111443,other
111444,other
111445,other
111446,other
111447,other
111448,other
111449,other
111450,other
111451,parse_pattern
111452,other
111453,other
111454,parse_pattern
111455,parse_pattern
111456,other
111457,other
111458,other
111459,other
111460,other
111461,behavioral
111462,other
111463,other
111464,other
111465,other
111466,other
111467,other
111468,parse_pattern
111469,other
111470,other
111471,other
111472,other
111473,negations
111474,other
111475,other
111476,behavioral
111477,other
111478,negations
111479,negations
111480,other
111481,other
111482,other
111483,other
111484,other
111485,other
111486,other
111487,other
111488,parse_pattern
111489,other
111490,other
111491,other
111492,other
111493,other
111494,other
111495,parse_pattern
111496,other
111497,other
111498,other
111499,other
111500,other
111501,parse_pattern
111502,other
111503,other
111504,other
111505,other
111506,parse_pattern
111507,other
111508,other
111509,other
111510,other
111511,other
111512,other
111513,other
111514,other
111515,other
111516,other
111517,other
111518,other
111519,other
111520,parse_pattern
111521,other
111522,other
111523,other
111524,other
111525,other
111526,other
111527,other
111528,other
111529,other
111530,other
111531,other
111532,other
111533,other
111534,other
111535,other
111536,other
111537,other
111538,other
111539,other
111540,other
111541,other
111542,other
111543,parse_pattern
111544,other
111545,parse_pattern
111546,other
111547,other
111548,other
111549,other
111550,other
111551,other
111552,other
111553,other
111554,other
111555,other
111556,other
111557,other
111558,other
111559,other
111560,other
111561,other
111562,other
111563,other
111564,other
111565,other
111566,other
111567,other
111568,other
111569,other
111570,other
111571,other
111572,other
111573,other
111574,other
111575,other
111576,other
111577,other
111578,other
111579,other
111580,other
111581,other
111582,other
111583,other
111584,other
111585,other
111586,other
111587,other
111588,other
111589,other
111590,other
111591,other
111592,other
111593,other
111594,other
111595,negations
111596,other
111597,other
111598,other
111599,other
111600,other
111601,other
111602,other
111603,other
111604,other
111605,other
111606,other
111607,other
111608,other
111609,other
111610,other
111611,other
111612,other
111613,other
111614,other
111615,other
111616,other
111617,other
111618,other
111619,negations
111620,other
111621,other
111622,other
111623,other
111624,other
111625,other
111626,other
111627,other
111628,other
111629,other
111630,other
111631,other
111632,other
111633,other
111634,other
111635,other
111636,other
111637,other
111638,other
111639,other
111640,other
111641,other
111642,other
111643,other
111644,other
111645,other
111646,other
111647,parse_pattern
111648,other
111649,other
111650,other
111651,behavioral
111652,other
111653,other
111654,other
111655,parse_pattern
111656,other
111657,other
111658,other
111659,other
111660,other
111661,other
111662,other
111663,other
111664,other
111665,other
111666,other
111667,other
111668,other
111669,other
111670,other
111671,other
111672,other
111673,other
111674,other
111675,other
111676,other
111677,other
111678,other
111679,other
111680,other
111681,other
111682,other
111683,other
111684,other
111685,other
111686,other
111687,parse_pattern
111688,parse_pattern
111689,other
111690,other
111691,other
111692,other
111693,other
111694,other
111695,other
111696,other
111697,other
111698,other
111699,negations
111700,other
111701,other
111702,other
111703,other
111704,other
111705,other
111706,other
111707,other
111708,other
111709,other
111710,other
111711,other
111712,other
111713,other
111714,other
111715,other
111716,other
111717,other
111718,other
111719,other
111720,other
111721,other
111722,other
111723,parse_pattern
111724,other
111725,other
111726,other
111727,other
111728,other
111729,other
111730,other
111731,other
111732,other
111733,negations
111734,other
111735,other
111736,other
111737,other
111738,other
111739,other
111740,other
111741,other
111742,other
111743,other
111744,other
111745,other
111746,other
111747,other
111748,other
111749,other
111750,other
111751,other
111752,other
111753,other
111754,other
111755,parse_pattern
111756,other
111757,other
111758,other
111759,other
111760,other
111761,other
111762,other
111763,other
111764,other
111765,other
111766,other
111767,other
111768,other
111769,other
111770,other
111771,other
111772,other
111773,other
111774,other
111775,other
111776,other
111777,other
111778,negations
111779,other
111780,other
111781,other
111782,other
111783,other
111784,other
111785,other
111786,other
111787,negations
111788,other
111789,parse_pattern
111790,other
111791,other
111792,other
111793,other
111794,other
111795,other
111796,other
111797,other
111798,other
111799,other
111800,other
111801,other
111802,behavioral
111803,other
111804,other
111805,other
111806,other
111807,other
111808,other
111809,other
111810,other
111811,other
111812,other
111813,other
111814,other
111815,parse_pattern
111816,other
111817,other
111818,other
111819,other
111820,other
111821,other
111822,other
111823,other
111824,other
111825,other
111826,other
111827,other
111828,other
111829,other
111830,other
111831,other
111832,other
111833,other
111834,other
111835,other
111836,other
111837,other
111838,other
111839,other
111840,other
111841,parse_pattern
111842,other
111843,other
111844,other
111845,other
111846,other
111847,other
111848,other
111849,other
111850,behavioral
111851,negations
111852,other
111853,other
111854,other
111855,other
111856,other
111857,other
111858,other
111859,other
111860,other
111861,other
111862,other
111863,other
111864,other
111865,other
111866,other
111867,other
111868,other
111869,other
111870,other
111871,other
111872,other
111873,other
111874,other
111875,other
